전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(1~2,7) / 2착(5,8) / 3착(3~4) 삼쌍","1~2,7","5,8",3~4,12,1837,1837,63,0.03429504627109418,2204400.0,2735100.0,530700.0,1.240745781164943,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1,5) / 2착(6~8) / 3착(2~3) 삼쌍","1,5",6~8,2~3,12,1837,1837,62,0.033750680457267285,2204400.0,2735000.0,530600.0,1.2407004173471239,"부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,4,6~7) / 2착(3,8) / 3착(2,5) 삼쌍","1,4,6~7","3,8","2,5",16,1837,1837,77,0.041916167664670656,2939200.0,3646300.0,707100.0,1.240575666848122,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1~2,4) / 2착(3,6) / 3착(5,7) 삼쌍","1~2,4","3,6","5,7",12,1837,1837,61,0.03320631464344039,2204400.0,2734700.0,530300.0,1.2405643258936672,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 6R (12, 8, 7) @1089.0 | 부산 20250330 2R (8, 11, 4) @160.0"
"1착(3,6) / 2착(2,7~8) / 3착(1,4~5) 삼쌍","3,6","2,7~8","1,4~5",18,1837,1837,56,0.030484485574305935,3306600.0,4101900.0,795300.0,1.2405189620758483,"부산 20250124 5R (8, 5, 10) @223.0 | 부산 20250321 7R (10, 11, 12) @321.0 | 부산 20250516 8R (5, 3, 7) @310.0"
"1착(1,3,5) / 2착(4,7~8) / 3착(2) 삼쌍","1,3,5","4,7~8",2,9,1837,1837,54,0.02939575394665215,1653300.0,2050600.0,397300.0,1.24030726425936,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250214 7R (9, 5, 12) @1029.0 | 부산 20250427 2R (9, 8, 11) @24.0"
"1착(1,5) / 2착(2~3,8) / 3착(4,6) 삼쌍","1,5","2~3,8","4,6",12,1837,1837,82,0.04463799673380512,2204400.0,2733500.0,529100.0,1.2400199600798403,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
1착(3~5) / 2착(6~8) / 3착(1~2) 삼쌍,3~5,6~8,1~2,18,1837,1837,66,0.03592814371257485,3306600.0,4099300.0,792700.0,1.2397326559003206,"부산 20250119 2R (9, 4, 2) @244.0 | 부산 20250214 7R (9, 5, 12) @1029.0 | 부산 20250309 4R (8, 6, 3) @204.0"
"1착(2~3) / 2착(4) / 3착(1,5~8) 삼쌍",2~3,4,"1,5~8",10,1837,1837,58,0.031573217201959713,1837000.0,2277100.0,440100.0,1.239575394665215,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250209 5R (11, 9, 6) @557.0"
"1착(1) / 2착(3~4,6,8) / 3착(5,7) 삼쌍",1,"3~4,6,8","5,7",8,1837,1837,61,0.03320631464344039,1469600.0,1821500.0,351900.0,1.2394529123571039,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 6R (4, 11, 3) @112.0"
"1착(1) / 2착(4~5) / 3착(2,6,8) 삼쌍",1,4~5,"2,6,8",6,1837,1837,56,0.030484485574305935,1102200.0,1366100.0,263900.0,1.2394302304481946,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(2,7) / 2착(5~6) / 3착(1,3~4) 삼쌍","2,7",5~6,"1,3~4",12,1837,1837,57,0.031028851388132824,2204400.0,2731900.0,527500.0,1.2392941389947378,"부산 20250209 6R (8, 6, 4) @119.0 | 부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1,6~7) / 2착(2~3,5) / 3착(4) 삼쌍","1,6~7","2~3,5",4,9,1837,1837,56,0.030484485574305935,1653300.0,2048800.0,395500.0,1.2392185326317062,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1,6) / 2착(2,5,7~8) / 3착(3) 삼쌍","1,6","2,5,7~8",3,8,1837,1837,63,0.03429504627109418,1469600.0,1821000.0,351400.0,1.239112683723462,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 7R (3, 9, 8) @312.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(2,6) / 2착(1,4~5) / 3착(7~8) 삼쌍","2,6","1,4~5",7~8,12,1837,1837,58,0.031573217201959713,2204400.0,2731300.0,526900.0,1.2390219560878244,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1,4,7) / 2착(3,8) / 3착(5~6) 삼쌍","1,4,7","3,8",5~6,12,1837,1837,60,0.0326619488296135,2204400.0,2731100.0,526700.0,1.2389312284521865,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(1,6) / 2착(2,5,7) / 3착(3~4) 삼쌍","1,6","2,5,7",3~4,12,1837,1837,96,0.0522591181273816,2204400.0,2731000.0,526600.0,1.2388858646343677,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1~2,8) / 2착(3,6~7) / 3착(5) 삼쌍","1~2,8","3,6~7",5,9,1837,1837,50,0.027218290691344585,1653300.0,2048000.0,394700.0,1.2387346519083047,"부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250321 6R (12, 8, 7) @1089.0"
"1착(1,7) / 2착(3,5,8) / 3착(2,4) 삼쌍","1,7","3,5,8","2,4",12,1837,1837,82,0.04463799673380512,2204400.0,2730300.0,525900.0,1.2385683179096352,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1~2) / 2착(3,6~7) / 3착(4) 삼쌍",1~2,"3,6~7",4,6,1837,1837,54,0.02939575394665215,1102200.0,1365100.0,262900.0,1.2385229540918163,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250404 3R (10, 8, 12) @153.0"
"1착(1,4~7) / 2착(2) / 3착(3,8) 삼쌍","1,4~7",2,"3,8",10,1837,1837,64,0.03483941208492107,1837000.0,2275000.0,438000.0,1.2384322264561785,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1,4) / 2착(2,5,7) / 3착(3,8) 삼쌍","1,4","2,5,7","3,8",12,1837,1837,77,0.041916167664670656,2204400.0,2729900.0,525500.0,1.2383868626383596,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250406 4R (12, 9, 5) @275.0"
"1착(1~2,8) / 2착(3~4,6~7) / 3착(5) 삼쌍","1~2,8","3~4,6~7",5,12,1837,1837,73,0.03973870440936309,2204400.0,2729800.0,525400.0,1.2383414988205408,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250309 3R (10, 8, 11) @440.0"
"1착(5~8) / 2착(2~3) / 3착(1,4) 삼쌍",5~8,2~3,"1,4",16,1837,1837,63,0.03429504627109418,2939200.0,3639600.0,700400.0,1.2382961350027217,"부산 20250103 6R (5, 8, 6) @2746.0 | 부산 20250119 6R (7, 8, 3) @4534.0 | 부산 20250207 7R (5, 3, 10) @303.0"
1착(1) / 2착(2) / 3착(4~8) 삼쌍,1,2,4~8,5,1837,1837,61,0.03320631464344039,918500.0,1137300.0,218800.0,1.2382144801306478,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250302 6R (12, 3, 6) @82.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(2~3,5) / 2착(4,6~8) / 3착(1) 삼쌍","2~3,5","4,6~8",1,12,1837,1837,60,0.0326619488296135,2204400.0,2729500.0,525100.0,1.238205407367084,"부산 20250209 5R (11, 9, 6) @557.0 | 부산 20250413 3R (7, 3, 1) @1413.0 | 부산 20250516 7R (8, 7, 11) @158.0"
"1착(1,3,7) / 2착(2,4~5) / 3착(6,8) 삼쌍","1,3,7","2,4~5","6,8",18,1837,1837,73,0.03973870440936309,3306600.0,4093800.0,787200.0,1.2380693159136273,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 5R (2, 6, 1) @38.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(2,7~8) / 2착(1,6) / 3착(3,5) 삼쌍","2,7~8","1,6","3,5",12,1837,1837,59,0.032117583015786606,2204400.0,2729200.0,524800.0,1.2380693159136273,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250321 6R (12, 8, 7) @1089.0 | 부산 20250502 4R (3, 7, 8) @67.0"
"1착(1,6) / 2착(4~5,7~8) / 3착(2) 삼쌍","1,6","4~5,7~8",2,8,1837,1837,54,0.02939575394665215,1469600.0,1818900.0,349300.0,1.2376837234621665,"부산 20250105 2R (11, 3, 7) @1227.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250427 2R (9, 8, 11) @24.0"
"1착(1,3) / 2착(5,7) / 3착(2,4) 삼쌍","1,3","5,7","2,4",8,1837,1837,58,0.031573217201959713,1469600.0,1818600.0,349000.0,1.2374795862819814,"부산 20250427 4R (10, 9, 8) @41.0 | 부산 20250502 5R (2, 9, 1) @159.0 | 부산 20250516 2R (3, 6, 8) @563.0"
"1착(1~2) / 2착(5,7~8) / 3착(3~4,6) 삼쌍",1~2,"5,7~8","3~4,6",18,1837,1837,104,0.056614044637996734,3306600.0,4091600.0,785000.0,1.23740397991895,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250314 7R (6, 11, 9) @66.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1,4,8) / 2착(5,7) / 3착(2~3) 삼쌍","1,4,8","5,7",2~3,12,1837,1837,61,0.03320631464344039,2204400.0,2727700.0,523300.0,1.2373888586463437,"부산 20250411 5R (10, 11, 7) @119.0 | 부산 20250427 4R (10, 9, 8) @41.0 | 부산 20250523 3R (4, 1, 2) @11.0"
"1착(3~4,8) / 2착(1~2) / 3착(5~7) 삼쌍","3~4,8",1~2,5~7,18,1837,1837,74,0.040283070223189985,3306600.0,4091400.0,784800.0,1.2373434948285247,"부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250209 3R (12, 4, 8) @435.0"
"1착(2~3) / 2착(4~5) / 3착(1,6~8) 삼쌍",2~3,4~5,"1,6~8",16,1837,1837,83,0.045182362547632006,2939200.0,3636600.0,697400.0,1.2372754491017963,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250207 5R (2, 6, 1) @38.0 | 부산 20250209 5R (11, 9, 6) @557.0"
1착(1) / 2착(6~7) / 3착(2~4) 삼쌍,1,6~7,2~4,6,1837,1837,54,0.02939575394665215,1102200.0,1363700.0,261500.0,1.237252767192887,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(2,4,6) / 2착(1,3) / 3착(5,7~8) 삼쌍","2,4,6","1,3","5,7~8",18,1837,1837,95,0.051714752313554706,3306600.0,4090900.0,784300.0,1.2371922821024617,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250223 4R (9, 3, 2) @73.0 | 부산 20250223 5R (10, 4, 5) @232.0"
1착(1~2) / 2착(6~8) / 3착(3~5) 삼쌍,1~2,6~8,3~5,18,1837,1837,105,0.05715841045182363,3306600.0,4090700.0,784100.0,1.2371317970120366,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
"1착(4~6) / 2착(3) / 3착(1~2,7~8) 삼쌍",4~6,3,"1~2,7~8",12,1837,1837,50,0.027218290691344585,2204400.0,2726500.0,522100.0,1.2368444928325169,"부산 20250309 1R (9, 12, 2) @80.0 | 부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250330 2R (8, 11, 4) @160.0"
"1착(1,6) / 2착(3) / 3착(2,4~5,7~8) 삼쌍","1,6",3,"2,4~5,7~8",10,1837,1837,77,0.041916167664670656,1837000.0,2271600.0,434600.0,1.2365813826891672,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1~2,6) / 2착(5,8) / 3착(3,7) 삼쌍","1~2,6","5,8","3,7",12,1837,1837,56,0.030484485574305935,2204400.0,2725700.0,521300.0,1.2364815822899655,"부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1~2,8) / 2착(5) / 3착(3~4,6~7) 삼쌍","1~2,8",5,"3~4,6~7",12,1837,1837,69,0.03756124115405553,2204400.0,2725300.0,520900.0,1.23630012701869,"부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250504 5R (8, 1, 10) @300.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1,6~7) / 2착(2,4~5) / 3착(3) 삼쌍","1,6~7","2,4~5",3,9,1837,1837,67,0.03647250952640174,1653300.0,2043400.0,390100.0,1.235952337748745,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1,6) / 2착(2~3,8) / 3착(5,7) 삼쌍","1,6","2~3,8","5,7",12,1837,1837,79,0.04300489929232444,2204400.0,2724300.0,519900.0,1.2358464888405007,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(4,6~8) / 3착(3,5) 삼쌍",1,"4,6~8","3,5",8,1837,1837,71,0.038649972781709306,1469600.0,1816200.0,346600.0,1.2358464888405007,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250406 5R (3, 12, 2) @1848.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(1,4,6~7) / 2착(2) / 3착(3,5,8) 삼쌍","1,4,6~7",2,"3,5,8",12,1837,1837,83,0.045182362547632006,2204400.0,2723600.0,519200.0,1.2355289421157685,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1,5) / 2착(4,6~7) / 3착(2~3,8) 삼쌍","1,5","4,6~7","2~3,8",18,1837,1837,93,0.05062602068590093,3306600.0,4085300.0,778700.0,1.235498699570556,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(2,4) / 2착(1,8) / 3착(3,6~7) 삼쌍","2,4","1,8","3,6~7",12,1837,1837,66,0.03592814371257485,2204400.0,2723300.0,518900.0,1.2353928506623117,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250110 7R (6, 3, 8) @770.0"
"1착(1,7) / 2착(4,8) / 3착(2~3,5~6) 삼쌍","1,7","4,8","2~3,5~6",16,1837,1837,84,0.0457267283614589,2939200.0,3630700.0,691500.0,1.2352681001633097,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(2,4~5) / 2착(1) / 3착(3,6~8) 삼쌍","2,4~5",1,"3,6~8",12,1837,1837,88,0.04790419161676647,2204400.0,2722400.0,518000.0,1.2349845763019416,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250126 6R (7, 3, 9) @26.0"
"1착(1,3,5~6) / 2착(2,4) / 3착(7~8) 삼쌍","1,3,5~6","2,4",7~8,16,1837,1837,59,0.032117583015786606,2939200.0,3629500.0,690300.0,1.2348598258029395,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250228 5R (3, 1, 9) @901.0 | 부산 20250323 5R (8, 6, 12) @166.0"
"1착(1) / 2착(3,7) / 3착(2,4~6) 삼쌍",1,"3,7","2,4~6",8,1837,1837,91,0.04953728905824714,1469600.0,1814700.0,345100.0,1.2348258029395753,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(2,5~7) / 2착(3~4,8) / 3착(1) 삼쌍","2,5~7","3~4,8",1,12,1837,1837,53,0.02885138813282526,2204400.0,2722000.0,517600.0,1.234803121030666,"부산 20250321 7R (10, 11, 12) @321.0 | 부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250523 5R (8, 2, 9) @1023.0"
"1착(1) / 2착(3,8) / 3착(5~7) 삼쌍",1,"3,8",5~7,6,1837,1837,52,0.028307022318998367,1102200.0,1361000.0,258800.0,1.234803121030666,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250314 7R (6, 11, 9) @66.0"
"1착(1) / 2착(3,5~7) / 3착(2,8) 삼쌍",1,"3,5~7","2,8",8,1837,1837,64,0.03483941208492107,1469600.0,1814600.0,345000.0,1.234757757212847,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0 | 부산 20250418 4R (5, 10, 3) @65.0"
"1착(1) / 2착(3~4,6,8) / 3착(2,5,7) 삼쌍",1,"3~4,6,8","2,5,7",12,1837,1837,105,0.05715841045182363,2204400.0,2721700.0,517300.0,1.2346670295772093,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(4~5) / 2착(3,7) / 3착(1~2,6,8) 삼쌍",4~5,"3,7","1~2,6,8",16,1837,1837,66,0.03592814371257485,2939200.0,3628200.0,689000.0,1.2344175285792052,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 1R (9, 12, 2) @80.0 | 부산 20250328 5R (8, 4, 12) @2016.0"
"1착(2) / 2착(5~8) / 3착(1,3~4) 삼쌍",2,5~8,"1,3~4",12,1837,1837,72,0.0391943385955362,2204400.0,2721100.0,516700.0,1.2343948466702959,"부산 20250413 3R (7, 3, 1) @1413.0 | 부산 20250511 1R (7, 4, 8) @24.0 | 부산 20250516 7R (8, 7, 11) @158.0"
"1착(1~2,5~6) / 2착(4,7) / 3착(3,8) 삼쌍","1~2,5~6","4,7","3,8",16,1837,1837,66,0.03592814371257485,2939200.0,3627800.0,688600.0,1.2342814371257484,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250509 8R (1, 10, 5) @3066.0 | 부산 20250511 6R (5, 4, 6) @36.0"
"1착(1,5~7) / 2착(2) / 3착(3,8) 삼쌍","1,5~7",2,"3,8",8,1837,1837,52,0.028307022318998367,1469600.0,1813900.0,344300.0,1.2342814371257484,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250117 7R (3, 9, 8) @312.0"
"1착(1,3,5) / 2착(2,4,6) / 3착(7~8) 삼쌍","1,3,5","2,4,6",7~8,18,1837,1837,66,0.03592814371257485,3306600.0,4081200.0,774600.0,1.2342587552168391,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250228 5R (3, 1, 9) @901.0 | 부산 20250323 3R (10, 12, 8) @76.0"
"1착(1) / 2착(3,6) / 3착(2,4,7) 삼쌍",1,"3,6","2,4,7",6,1837,1837,58,0.031573217201959713,1102200.0,1360400.0,258200.0,1.2342587552168391,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(2~4,8) / 3착(5,7) 삼쌍",1,"2~4,8","5,7",8,1837,1837,78,0.04246053347849755,1469600.0,1813700.0,344100.0,1.2341453456722917,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250323 5R (8, 6, 12) @166.0"
1착(3) / 2착(1~2) / 3착(4~7) 삼쌍,3,1~2,4~7,8,1837,1837,55,0.029940119760479042,1469600.0,1813600.0,344000.0,1.2340772999455634,"부산 20250117 6R (7, 6, 2) @215.0 | 부산 20250124 5R (8, 5, 10) @223.0 | 부산 20250209 3R (12, 4, 8) @435.0"
"1착(2,5) / 2착(3,6~8) / 3착(1,4) 삼쌍","2,5","3,6~8","1,4",16,1837,1837,81,0.04409363091997823,2939200.0,3627000.0,687800.0,1.234009254218835,"부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250413 3R (7, 3, 1) @1413.0 | 부산 20250427 6R (7, 8, 3) @319.0"
"1착(3,5) / 2착(1,4) / 3착(2,6~8) 삼쌍","3,5","1,4","2,6~8",16,1837,1837,58,0.031573217201959713,2939200.0,3626700.0,687500.0,1.2339071856287425,"부산 20250124 8R (2, 4, 7) @583.0 | 부산 20250221 8R (2, 10, 12) @4863.0 | 부산 20250228 8R (3, 5, 9) @25.0"
"1착(1,4~5) / 2착(2,7) / 3착(3,6,8) 삼쌍","1,4~5","2,7","3,6,8",18,1837,1837,97,0.05280348394120849,3306600.0,4080000.0,773400.0,1.2338958446742878,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(2~3) / 2착(4,8) / 3착(1,6~7) 삼쌍",2~3,"4,8","1,6~7",12,1837,1837,50,0.027218290691344585,2204400.0,2719500.0,515100.0,1.2336690255851932,"부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250209 5R (11, 9, 6) @557.0 | 부산 20250525 4R (11, 6, 9) @142.0"
"1착(1~2,6) / 2착(3,5,8) / 3착(4,7) 삼쌍","1~2,6","3,5,8","4,7",18,1837,1837,90,0.04899292324442025,3306600.0,4078800.0,772200.0,1.2335329341317365,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250404 3R (10, 8, 12) @153.0"
"1착(1) / 2착(2~3,6~8) / 3착(5) 삼쌍",1,"2~3,6~8",5,5,1837,1837,51,0.027762656505171474,918500.0,1133000.0,214500.0,1.2335329341317365,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 6R (4, 11, 3) @112.0"
"1착(1,3,6~7) / 2착(2,8) / 3착(4~5) 삼쌍","1,3,6~7","2,8",4~5,16,1837,1837,72,0.0391943385955362,2939200.0,3625400.0,686200.0,1.2334648884050081,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(1~2) / 2착(5,7~8) / 3착(3,6) 삼쌍",1~2,"5,7~8","3,6",12,1837,1837,65,0.035383777898747956,2204400.0,2718900.0,514500.0,1.2333968426782798,"부산 20250314 7R (6, 11, 9) @66.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(4~5) / 2착(1,6~7) / 3착(2~3) 삼쌍",4~5,"1,6~7",2~3,12,1837,1837,50,0.027218290691344585,2204400.0,2718900.0,514500.0,1.2333968426782798,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250309 4R (8, 6, 3) @204.0 | 부산 20250411 5R (10, 11, 7) @119.0"
"1착(2,5~7) / 2착(3,8) / 3착(1,4) 삼쌍","2,5~7","3,8","1,4",16,1837,1837,62,0.033750680457267285,2939200.0,3625100.0,685900.0,1.2333628198149156,"부산 20250321 7R (10, 11, 12) @321.0 | 부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250427 6R (7, 8, 3) @319.0"
"1착(1) / 2착(2,4) / 3착(3,8) 삼쌍",1,"2,4","3,8",4,1837,1837,55,0.029940119760479042,734800.0,906100.0,171300.0,1.2331246597713663,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1) / 2착(3,5~6) / 3착(4,7) 삼쌍",1,"3,5~6","4,7",6,1837,1837,51,0.027762656505171474,1102200.0,1359100.0,256900.0,1.2330792959535475,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250404 3R (10, 8, 12) @153.0"
"1착(5~7) / 2착(3,8) / 3착(1~2,4) 삼쌍",5~7,"3,8","1~2,4",18,1837,1837,50,0.027218290691344585,3306600.0,4076600.0,770000.0,1.2328675981370592,"부산 20250321 7R (10, 11, 12) @321.0 | 부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250502 3R (7, 6, 9) @376.0"
"1착(3~4,8) / 2착(1,7) / 3착(2,5~6) 삼쌍","3~4,8","1,7","2,5~6",18,1837,1837,66,0.03592814371257485,3306600.0,4076500.0,769900.0,1.2328373555918466,"부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250124 8R (2, 4, 7) @583.0 | 부산 20250209 3R (12, 4, 8) @435.0"
"1착(1~2,8) / 2착(4,6~7) / 3착(3,5) 삼쌍","1~2,8","4,6~7","3,5",18,1837,1837,104,0.056614044637996734,3306600.0,4076100.0,769500.0,1.2327163854109962,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250321 6R (12, 8, 7) @1089.0"
"1착(1,8) / 2착(4~6) / 3착(3,7) 삼쌍","1,8",4~6,"3,7",12,1837,1837,53,0.02885138813282526,2204400.0,2717400.0,513000.0,1.2327163854109962,"부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 6R (5, 4, 6) @36.0"
"1착(1,5~6,8) / 2착(2~3) / 3착(4) 삼쌍","1,5~6,8",2~3,4,8,1837,1837,53,0.02885138813282526,1469600.0,1811100.0,341500.0,1.2323761567773543,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 6R (5, 8, 6) @2746.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(1,5) / 2착(2~3,6~7) / 3착(4,8) 삼쌍","1,5","2~3,6~7","4,8",16,1837,1837,92,0.050081654872074034,2939200.0,3622000.0,682800.0,1.232308111050626,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250207 9R (5, 3, 6) @102.0"
"1착(3,8) / 2착(1,4,7) / 3착(2,5~6) 삼쌍","3,8","1,4,7","2,5~6",18,1837,1837,55,0.029940119760479042,3306600.0,4074500.0,767900.0,1.2322325046875946,"부산 20250124 8R (2, 4, 7) @583.0 | 부산 20250209 3R (12, 4, 8) @435.0 | 부산 20250221 8R (2, 10, 12) @4863.0"
